,submission_date,state,tot_cases,new_case,tot_death,new_death,created_at,consent_cases,consent_deaths
22,2020-03-15T00:00:00.000,MS,10,4.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
23,2020-03-15T00:00:00.000,WI,27,8.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
24,2020-03-15T00:00:00.000,IL,93,61.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
25,2020-03-15T00:00:00.000,CA,369,58.0,5,1.0,2020-03-26T16:22:39.452,Not agree,Not agree
26,2020-03-15T00:00:00.000,TX,51,8.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
27,2020-03-15T00:00:00.000,PR,2,2.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
28,2020-03-15T00:00:00.000,NJ,98,54.0,2,1.0,2020-03-26T16:22:39.452,Not agree,Agree
29,2020-03-15T00:00:00.000,NC,33,16.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
30,2020-03-15T00:00:00.000,LA,101,68.0,2,2.0,2020-03-26T16:22:39.452,Not agree,Agree
31,2020-03-15T00:00:00.000,OK,9,4.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
32,2020-03-15T00:00:00.000,NV,16,5.0,0,0.0,2020-03-26T16:22:39.452,,
33,2020-03-15T00:00:00.000,ID,5,4.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
34,2020-03-15T00:00:00.000,GA,119,74.0,1,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
35,2020-03-15T00:00:00.000,IN,19,7.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Agree
36,2020-03-15T00:00:00.000,NY,400,89.0,1,1.0,2020-03-26T16:22:39.452,Not agree,Not agree
37,2020-03-15T00:00:00.000,MD,37,25.0,0,0.0,2020-03-26T16:22:39.452,N/A,Agree
38,2020-03-15T00:00:00.000,AR,16,4.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
39,2020-03-15T00:00:00.000,OR,39,15.0,1,1.0,2020-03-26T16:22:39.452,Agree,Agree
40,2020-03-15T00:00:00.000,MN,54,40.0,0,0.0,2020-03-26T16:22:39.452,N/A,Agree
41,2020-03-15T00:00:00.000,MO,5,3.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
42,2020-03-15T00:00:00.000,UT,21,15.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
43,2020-03-15T00:00:00.000,WV,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Not agree
44,2020-03-15T00:00:00.000,DE,8,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
45,2020-03-15T00:00:00.000,SD,9,0.0,1,0.0,2020-03-26T16:22:39.452,N/A,Agree
46,2020-03-15T00:00:00.000,RI,21,12.0,0,0.0,2020-03-26T16:22:39.452,Not agree,N/A
47,2020-03-15T00:00:00.000,NH,13,7.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
48,2020-03-15T00:00:00.000,DC,17,14.0,0,0.0,2020-03-26T16:22:39.452,,
49,2020-03-15T00:00:00.000,KS,8,1.0,1,0.0,2020-03-26T16:22:39.452,Agree,N/A
50,2020-03-15T00:00:00.000,ME,14,9.0,0,0.0,2020-03-26T16:22:39.452,Agree,N/A
51,2020-03-15T00:00:00.000,MT,7,6.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
52,2020-03-15T00:00:00.000,HI,7,5.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
53,2020-03-15T00:00:00.000,AK,1,0.0,0,0.0,2020-03-26T16:22:39.452,N/A,N/A
54,2020-03-15T00:00:00.000,GU,3,3.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
55,2020-03-15T00:00:00.000,VT,4,1.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
56,2020-03-15T00:00:00.000,VI,1,1.0,0,0.0,2020-03-26T16:22:39.452,,
57,2020-03-15T00:00:00.000,MP,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
58,2020-03-15T00:00:00.000,FSM,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
59,2020-03-15T00:00:00.000,PW,0,0.0,0,0.0,2020-03-26T16:22:39.452,,
