,submission_date,state,tot_cases,new_case,tot_death,new_death,created_at,consent_cases,consent_deaths
42,2020-04-10T00:00:00.000,UT,2102,41.0,17,2.0,2020-04-09T16:22:39.452,Agree,Agree
43,2020-04-10T00:00:00.000,WV,574,51.0,5,0.0,2020-04-09T16:22:39.452,Agree,Not agree
44,2020-04-10T00:00:00.000,DE,1326,117.0,32,9.0,2020-04-09T16:22:39.452,Agree,Agree
45,2020-04-10T00:00:00.000,SD,536,89.0,6,0.0,2020-04-09T16:22:39.452,N/A,Agree
46,2020-04-10T00:00:00.000,RI,2015,76.0,49,2.0,2020-04-09T16:22:39.452,Not agree,N/A
47,2020-04-10T00:00:00.000,NH,885,66.0,22,1.0,2020-04-09T16:22:39.452,Not agree,Not agree
48,2020-04-10T00:00:00.000,DC,1660,137.0,38,6.0,2020-04-09T16:22:39.452,,
49,2020-04-10T00:00:00.000,KS,1241,135.0,52,8.0,2020-04-09T16:22:39.452,Agree,N/A
50,2020-04-10T00:00:00.000,ME,583,23.0,17,1.0,2020-04-09T16:22:39.452,Agree,N/A
51,2020-04-10T00:00:00.000,MT,365,0.0,6,0.0,2020-04-09T16:22:39.452,Agree,Agree
52,2020-04-10T00:00:00.000,HI,409,23.0,8,2.0,2020-04-09T16:22:39.452,Not agree,Not agree
53,2020-04-10T00:00:00.000,AK,246,11.0,7,0.0,2020-04-09T16:22:39.452,N/A,N/A
54,2020-04-10T00:00:00.000,GU,130,2.0,4,0.0,2020-04-09T16:22:39.452,Not agree,Not agree
55,2020-04-10T00:00:00.000,VT,679,51.0,24,1.0,2020-04-09T16:22:39.452,Not agree,Not agree
56,2020-04-10T00:00:00.000,VI,50,0.0,1,0.0,2020-04-09T16:22:39.452,,
57,2020-04-10T00:00:00.000,MP,11,0.0,2,0.0,2020-04-09T16:22:39.452,Agree,Agree
58,2020-04-10T00:00:00.000,FSM,0,0.0,0,0.0,2020-04-09T16:22:39.452,Agree,Agree
59,2020-04-10T00:00:00.000,PW,0,0.0,0,0.0,2020-04-09T16:22:39.452,,
