,submission_date,state,tot_cases,new_case,tot_death,new_death,created_at,consent_cases,consent_deaths
28,2020-03-26T00:00:00.000,NJ,6876,2474.0,81,19.0,2020-03-26T16:22:39.452,Not agree,Agree
29,2020-03-26T00:00:00.000,NC,764,128.0,3,2.0,2020-03-26T16:22:39.452,Agree,Agree
30,2020-03-26T00:00:00.000,LA,2305,359.0,83,10.0,2020-03-26T16:22:39.452,Not agree,Agree
31,2020-03-26T00:00:00.000,OK,248,25.0,7,0.0,2020-03-26T16:22:39.452,Agree,Agree
32,2020-03-26T00:00:00.000,NV,535,214.0,10,4.0,2020-03-26T16:22:39.452,,
33,2020-03-26T00:00:00.000,ID,189,66.0,3,3.0,2020-03-26T16:22:39.452,Agree,Agree
34,2020-03-26T00:00:00.000,GA,1714,273.0,60,13.0,2020-03-26T16:22:39.452,Not agree,Not agree
35,2020-03-26T00:00:00.000,IN,645,168.0,17,3.0,2020-03-26T16:22:39.452,Not agree,Agree
36,2020-03-26T00:00:00.000,NY,15865,2910.0,59,7.0,2020-03-26T16:22:39.452,Not agree,Not agree
37,2020-03-26T00:00:00.000,MD,774,194.0,5,1.0,2020-03-26T16:22:39.452,N/A,Agree
38,2020-03-26T00:00:00.000,AR,349,43.0,3,1.0,2020-03-26T16:22:39.452,Not agree,Not agree
39,2020-03-26T00:00:00.000,OR,316,50.0,11,1.0,2020-03-26T16:22:39.452,Agree,Agree
40,2020-03-26T00:00:00.000,MN,399,53.0,4,2.0,2020-03-26T16:22:39.452,N/A,Agree
41,2020-03-26T00:00:00.000,MO,502,146.0,8,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
42,2020-03-26T00:00:00.000,UT,402,56.0,2,1.0,2020-03-26T16:22:39.452,Agree,Agree
43,2020-03-26T00:00:00.000,WV,76,25.0,0,0.0,2020-03-26T16:22:39.452,Agree,Not agree
44,2020-03-26T00:00:00.000,DE,143,24.0,2,2.0,2020-03-26T16:22:39.452,Agree,Agree
45,2020-03-26T00:00:00.000,SD,46,5.0,1,0.0,2020-03-26T16:22:39.452,N/A,Agree
46,2020-03-26T00:00:00.000,RI,188,56.0,0,0.0,2020-03-26T16:22:39.452,Not agree,N/A
47,2020-03-26T00:00:00.000,NH,158,21.0,1,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
48,2020-03-26T00:00:00.000,DC,267,36.0,3,0.0,2020-03-26T16:22:39.452,,
49,2020-03-26T00:00:00.000,KS,168,70.0,3,1.0,2020-03-26T16:22:39.452,Agree,N/A
50,2020-03-26T00:00:00.000,ME,155,8.0,0,0.0,2020-03-26T16:22:39.452,Agree,N/A
51,2020-03-26T00:00:00.000,MT,90,25.0,1,1.0,2020-03-26T16:22:39.452,Agree,Agree
52,2020-03-26T00:00:00.000,HI,86,10.0,0,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
53,2020-03-26T00:00:00.000,AK,69,10.0,1,0.0,2020-03-26T16:22:39.452,N/A,N/A
54,2020-03-26T00:00:00.000,GU,47,9.0,1,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
55,2020-03-26T00:00:00.000,VT,156,33.0,8,0.0,2020-03-26T16:22:39.452,Not agree,Not agree
56,2020-03-26T00:00:00.000,VI,17,0.0,0,0.0,2020-03-26T16:22:39.452,,
57,2020-03-26T00:00:00.000,MP,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
58,2020-03-26T00:00:00.000,FSM,0,0.0,0,0.0,2020-03-26T16:22:39.452,Agree,Agree
59,2020-03-26T00:00:00.000,PW,0,0.0,0,0.0,2020-03-26T16:22:39.452,,
