,submission_date,state,tot_cases,new_case,tot_death,new_death,created_at,consent_cases,consent_deaths
29,2020-04-08T00:00:00.000,NC,3651,430.0,65,19.0,2020-04-07T16:22:39.452,Agree,Agree
30,2020-04-08T00:00:00.000,LA,17030,746.0,652,70.0,2020-04-07T16:22:39.452,Not agree,Agree
31,2020-04-08T00:00:00.000,OK,1524,52.0,79,12.0,2020-04-07T16:22:39.452,Agree,Agree
32,2020-04-08T00:00:00.000,NV,2318,231.0,80,9.0,2020-04-07T16:22:39.452,,
33,2020-04-08T00:00:00.000,ID,1232,22.0,18,3.0,2020-04-07T16:22:39.452,Agree,Agree
34,2020-04-08T00:00:00.000,GA,10446,733.0,371,20.0,2020-04-07T16:22:39.452,Not agree,Not agree
35,2020-04-08T00:00:00.000,IN,5943,436.0,203,30.0,2020-04-07T16:22:39.452,Not agree,Agree
36,2020-04-08T00:00:00.000,NY,67513,5616.0,1545,167.0,2020-04-07T16:22:39.452,Not agree,Not agree
37,2020-04-08T00:00:00.000,MD,6185,656.0,138,14.0,2020-04-07T16:22:39.452,N/A,Agree
38,2020-04-08T00:00:00.000,AR,1071,78.0,18,0.0,2020-04-07T16:22:39.452,Not agree,Not agree
39,2020-04-08T00:00:00.000,OR,1239,58.0,38,5.0,2020-04-07T16:22:39.452,Agree,Agree
40,2020-04-08T00:00:00.000,MN,1242,88.0,50,11.0,2020-04-07T16:22:39.452,N/A,Agree
41,2020-04-08T00:00:00.000,MO,3327,290.0,58,5.0,2020-04-07T16:22:39.452,Not agree,Not agree
42,2020-04-08T00:00:00.000,UT,1916,112.0,13,0.0,2020-04-07T16:22:39.452,Agree,Agree
43,2020-04-08T00:00:00.000,WV,412,0.0,4,0.0,2020-04-07T16:22:39.452,Agree,Not agree
44,2020-04-08T00:00:00.000,DE,1116,188.0,19,3.0,2020-04-07T16:22:39.452,Agree,Agree
45,2020-04-08T00:00:00.000,SD,393,73.0,6,0.0,2020-04-07T16:22:39.452,N/A,Agree
46,2020-04-08T00:00:00.000,RI,1450,36.0,35,5.0,2020-04-07T16:22:39.452,Not agree,N/A
47,2020-04-08T00:00:00.000,NH,788,41.0,18,5.0,2020-04-07T16:22:39.452,Not agree,Not agree
48,2020-04-08T00:00:00.000,DC,1440,229.0,27,3.0,2020-04-07T16:22:39.452,,
49,2020-04-08T00:00:00.000,KS,1076,176.0,39,12.0,2020-04-07T16:22:39.452,Agree,N/A
50,2020-04-08T00:00:00.000,ME,537,18.0,14,2.0,2020-04-07T16:22:39.452,Agree,N/A
51,2020-04-08T00:00:00.000,MT,352,20.0,6,0.0,2020-04-07T16:22:39.452,Agree,Agree
52,2020-04-08T00:00:00.000,HI,377,15.0,5,0.0,2020-04-07T16:22:39.452,Not agree,Not agree
53,2020-04-08T00:00:00.000,AK,226,13.0,7,1.0,2020-04-07T16:22:39.452,N/A,N/A
54,2020-04-08T00:00:00.000,GU,123,1.0,4,0.0,2020-04-07T16:22:39.452,Not agree,Not agree
55,2020-04-08T00:00:00.000,VT,605,30.0,23,0.0,2020-04-07T16:22:39.452,Not agree,Not agree
56,2020-04-08T00:00:00.000,VI,45,0.0,1,0.0,2020-04-07T16:22:39.452,,
57,2020-04-08T00:00:00.000,MP,11,3.0,2,2.0,2020-04-07T16:22:39.452,Agree,Agree
58,2020-04-08T00:00:00.000,FSM,0,0.0,0,0.0,2020-04-07T16:22:39.452,Agree,Agree
59,2020-04-08T00:00:00.000,PW,0,0.0,0,0.0,2020-04-07T16:22:39.452,,
