Date,state,tot_cases,new_case,tot_death,new_death,submission_date,case fatality rate,State or Region Code,Population,death rate,Total Cases per Population,New Cases per Population,7 day average new cases,Adjusted Case Rate,Risk Level
2020-05-26,MI,55104.0,223.0,5266.0,26.0,2020-05-26T00:00:00.000,0.09556475029036003,MI,9986857.0,0.0527293,0.005517651849826228,2.232934746136848e-05,393.0,4.0,Substantial Tier 2
2020-05-26,NC,24140.0,176.0,766.0,2.0,2020-05-26T00:00:00.000,0.031731565865782935,NC,10488084.0,0.00730353,0.0023016596739690487,1.6780948741447917e-05,634.0,6.0,Substantial Tier 2
2020-05-26,FL,52255.0,509.0,2259.0,7.0,2020-05-26T00:00:00.000,0.04323031288871879,FL,21477737.0,0.01051787,0.002432984443379673,2.369895860071292e-05,759.0,4.0,Substantial Tier 2
2020-05-26,WI,15863.0,279.0,517.0,3.0,2020-05-26T00:00:00.000,0.03259156527769022,WI,5822434.0,0.00887945,0.0027244619689978447,4.791810435292182e-05,425.0,7.0,Widespread Tier 1
2020-05-27,MD,49709.0,1286.0,2428.0,36.0,2020-05-27T00:00:00.000,0.04884427367277555,MD,6045680.0,0.04016091,0.008222234719667598,0.0002127138717232801,883.0,15.0,Widespread Tier 1
2020-05-27,WV,1899.0,45.0,74.0,0.0,2020-05-27T00:00:00.000,0.03896787783043707,WV,1792147.0,0.00412913,0.0010596228992376183,2.510954737529901e-05,47.0,3.0,Moderate Tier 3
2020-05-27,ID,2731.0,32.0,82.0,1.0,2020-05-27T00:00:00.000,0.030025631636763087,ID,1787065.0,0.00458853,0.0015282040664441414,1.7906455557016668e-05,32.0,2.0,Moderate Tier 3
2020-05-27,GA,44447.0,653.0,1909.0,35.0,2020-05-27T00:00:00.000,0.04295003037325354,GA,10617423.0,0.01797988,0.0041862323842612285,6.150268290149125e-05,678.0,6.0,Substantial Tier 2
2020-05-27,IN,32437.0,359.0,2030.0,26.0,2020-05-27T00:00:00.000,0.06258285291488115,IN,6732219.0,0.03015351,0.0048181736215057785,5.332565681538286e-05,452.0,7.0,Widespread Tier 1
2020-05-27,MO,12492.0,201.0,696.0,10.0,2020-05-27T00:00:00.000,0.05571565802113354,MO,6137428.0,0.01134026,0.0020353802928523147,3.274987502908385e-05,180.0,3.0,Moderate Tier 3
2020-05-27,NV,8113.0,115.0,402.0,6.0,2020-05-27T00:00:00.000,0.049550104770122026,NV,3080156.0,0.01305129,0.0026339575008538533,3.7335771305089744e-05,133.0,4.0,Substantial Tier 2
2020-05-27,AR,6277.0,97.0,120.0,1.0,2020-05-27T00:00:00.000,0.019117412776804205,AR,3017825.0,0.00397637,0.002079974816299818,3.214235417892025e-05,182.0,6.0,Substantial Tier 2
2020-05-27,OR,4038.0,71.0,148.0,0.0,2020-05-27T00:00:00.000,0.03665180782565627,OR,4217737.0,0.00350899,0.0009573854415294268,1.683367170594089e-05,34.0,1.0,Moderate Tier 3
2020-05-27,MN,22464.0,0.0,942.0,34.0,2020-05-27T00:00:00.000,0.04193376068376068,MN,5639632.0,0.01670322,0.003983238622661904,0.0,685.0,12.0,Widespread Tier 1
2020-05-27,LA,38602.0,443.0,2722.0,21.0,2020-05-27T00:00:00.000,0.07051448111496814,LA,4648794.0,0.05855282,0.008303658970477074,9.529353204293416e-05,452.0,10.0,Widespread Tier 1
2020-05-27,NY,164997.0,462.0,7977.0,50.0,2020-05-27T00:00:00.000,0.04834633356970127,NY,19453561.0,0.04100535,0.008481583397507531,2.374886531057219e-05,740.0,4.0,Substantial Tier 2
2020-05-27,MT,485.0,6.0,17.0,0.0,2020-05-27T00:00:00.000,0.035051546391752585,MT,1068778.0,0.0015906,0.0004537892808422329,5.613888010419376e-06,1.0,0.0,Minimal Tier 4
2020-05-27,KS,9337.0,119.0,205.0,17.0,2020-05-27T00:00:00.000,0.021955660276320017,KS,2913314.0,0.00703666,0.003204941176955179,4.084695298893288e-05,114.0,4.0,Substantial Tier 2
2020-05-27,HI,596.0,1.0,17.0,0.0,2020-05-27T00:00:00.000,0.028523489932885907,HI,1415872.0,0.00120067,0.00042094200605704467,7.062785336527596e-07,0.0,0.0,Minimal Tier 4
2020-05-27,SD,4710.0,57.0,54.0,4.0,2020-05-27T00:00:00.000,0.011464968152866241,SD,884659.0,0.00610405,0.005324085325532211,6.443160585038982e-05,76.0,9.0,Widespread Tier 1
2020-05-27,CO,24995.0,492.0,1392.0,42.0,2020-05-27T00:00:00.000,0.05569113822764553,CO,5758736.0,0.02417197,0.004340362190591824,8.543541499384587e-05,320.0,6.0,Substantial Tier 2
2020-05-27,RI,14353.0,143.0,655.0,21.0,2020-05-27T00:00:00.000,0.045635058872709536,RI,1059361.0,0.06182973,0.013548733623382398,0.00013498703463691791,142.0,13.0,Widespread Tier 1
2020-05-27,DC,8406.0,72.0,445.0,5.0,2020-05-27T00:00:00.000,0.052938377349512254,DC,705749.0,0.06305358,0.0119107501392138,0.00010201927314101756,122.0,17.0,Widespread Tier 1
2020-05-27,NH,4286.0,55.0,223.0,9.0,2020-05-27T00:00:00.000,0.052029864675688285,NH,1359711.0,0.01640054,0.003152140418074135,4.0449772047148256e-05,60.0,4.0,Substantial Tier 2
2020-05-27,GU,171.0,1.0,5.0,0.0,2020-05-27T00:00:00.000,0.029239766081871343,GU,165718.0,0.00301717,0.0010318734235267141,6.034347506004176e-06,1.0,1.0,Moderate Tier 3
2020-05-27,AK,412.0,1.0,10.0,0.0,2020-05-27T00:00:00.000,0.024271844660194167,AK,731545.0,0.00136697,0.0005631916013368966,1.3669699061575156e-06,1.0,0.0,Minimal Tier 4
2020-05-27,VT,971.0,4.0,54.0,0.0,2020-05-27T00:00:00.000,0.055612770339855816,VT,623989.0,0.008654,0.0015561171751425106,6.41036941356338e-06,4.0,1.0,Moderate Tier 3
2020-05-27,VI,69.0,0.0,6.0,0.0,2020-05-27T00:00:00.000,0.08695652173913042,VI,104914.0,0.00571897,0.0006576815296337952,0.0,0.0,0.0,Minimal Tier 4
2020-05-27,MP,22.0,0.0,2.0,0.0,2020-05-27T00:00:00.000,0.09090909090909093,MP,55194.0,0.00362358,0.00039859405007790704,0.0,0.0,0.0,Minimal Tier 4
2020-05-27,UT,8815.0,157.0,106.0,3.0,2020-05-27T00:00:00.000,0.012024957458876915,UT,3205958.0,0.00330634,0.0027495681478048053,4.897132152074357e-05,144.0,4.0,Substantial Tier 2
2020-05-27,DE,9171.0,75.0,345.0,1.0,2020-05-27T00:00:00.000,0.037618580307491004,DE,973764.0,0.03542953,0.009418093090317572,7.702071549163862e-05,112.0,12.0,Widespread Tier 1
2020-05-27,OK,6051.0,77.0,317.0,1.0,2020-05-27T00:00:00.000,0.05238803503553132,OK,3956971.0,0.00801118,0.0015291999865553727,1.9459328865437728e-05,92.0,2.0,Moderate Tier 3
2020-05-27,ME,2189.0,80.0,84.0,5.0,2020-05-27T00:00:00.000,0.03837368661489265,ME,1344212.0,0.00624901,0.0016284633673855015,5.9514421832270496e-05,45.0,3.0,Moderate Tier 3
2020-05-27,NJ,156628.0,864.0,11339.0,148.0,2020-05-27T00:00:00.000,0.07239446331434993,NJ,8882190.0,0.12765996,0.017633939377563416,9.727330759643736e-05,890.0,10.0,Widespread Tier 1
2020-05-27,WY,860.0,10.0,14.0,1.0,2020-05-27T00:00:00.000,0.01627906976744186,WY,578759.0,0.00241897,0.0014859380156507286,1.7278349019194516e-05,10.0,2.0,Moderate Tier 3
2020-05-27,AS,0.0,0.0,0.0,0.0,2020-05-27T00:00:00.000,0.0,AS,55641.0,0.0,0.0,0.0,0.0,0.0,Minimal Tier 4
2020-05-27,SC,10623.0,207.0,466.0,20.0,2020-05-27T00:00:00.000,0.043867080862279965,SC,5148714.0,0.0090508,0.0020632336540736197,4.020421410084149e-05,207.0,4.0,Substantial Tier 2
2020-05-27,CT,41288.0,-15.0,3803.0,34.0,2020-05-27T00:00:00.000,0.09210908738616548,CT,3565287.0,0.10666743,0.011580554384541834,-4.207234929474121e-06,324.0,9.0,Widespread Tier 1
2020-05-27,NE,12976.0,357.0,163.0,10.0,2020-05-27T00:00:00.000,0.012561652281134402,NE,1934408.0,0.00842635,0.0067079954177195296,0.00018455258663115537,265.0,14.0,Widespread Tier 1
2020-05-27,WA,20406.0,225.0,1095.0,17.0,2020-05-27T00:00:00.000,0.05366068803293149,WA,7614893.0,0.01437972,0.0026797487502450788,2.9547361991823134e-05,205.0,3.0,Moderate Tier 3
2020-05-27,AZ,17262.0,479.0,831.0,24.0,2020-05-27T00:00:00.000,0.048140424052832816,AZ,7278717.0,0.01141685,0.002371571803107608,6.580830110581303e-05,338.0,5.0,Substantial Tier 2
2020-05-27,IA,18357.0,654.0,492.0,17.0,2020-05-27T00:00:00.000,0.026801764994280112,IA,3155070.0,0.01559395,0.0058182544285863705,0.0002072854168053324,395.0,13.0,Widespread Tier 1
2020-05-27,NM,7252.0,122.0,329.0,4.0,2020-05-27T00:00:00.000,0.045366795366795366,NM,2096829.0,0.01569036,0.003458555752519638,5.8183094568035825e-05,134.0,6.0,Substantial Tier 2
2020-05-27,ND,2439.0,17.0,56.0,2.0,2020-05-27T00:00:00.000,0.022960229602296024,ND,762062.0,0.00734848,0.0032005269912421825,2.230789620792009e-05,49.0,6.0,Substantial Tier 2
2020-05-27,MA,94220.0,527.0,6547.0,74.0,2020-05-27T00:00:00.000,0.0694863086393547,MA,6949503.0,0.09420818,0.013557804061671749,7.583276099024635e-05,750.0,11.0,Widespread Tier 1
2020-05-27,KY,9077.0,126.0,400.0,6.0,2020-05-27T00:00:00.000,0.04406742315743087,KY,4467673.0,0.00895321,0.0020317064386762415,2.8202601219919182e-05,130.0,3.0,Moderate Tier 3
2020-05-27,US,1698523.0,19680.0,100446.0,1415.0,2020-05-27,0.05913726219780361,US,331814684.0,0.03027172,0.005118890398473143,5.9310214252000974e-05,21061.0,6.0,Substantial Tier 2
2020-05-27,IL,114306.0,1111.0,5083.0,160.0,2020-05-27T00:00:00.000,0.04446835686665617,IL,12671821.0,0.04011262,0.009020487268562269,8.767484957371162e-05,1984.0,16.0,Widespread Tier 1
2020-05-27,MS,14372.0,328.0,692.0,21.0,2020-05-27T00:00:00.000,0.048149178959087116,MS,2976149.0,0.02325152,0.004829059297770375,0.000110209535880092,307.0,10.0,Widespread Tier 1
2020-05-27,CA,98980.0,2247.0,3884.0,70.0,2020-05-27T00:00:00.000,0.03924025055566782,CA,39512223.0,0.00982987,0.0025050476152657874,5.6868478394647645e-05,2132.0,5.0,Substantial Tier 2
2020-05-27,NYC,202997.0,894.0,21415.0,53.0,2020-05-27T00:00:00.000,0.10549416986457928,NYC,8336817.0,0.25687262,0.0243494609513439,0.00010723517140894421,769.0,9.0,Widespread Tier 1
2020-05-27,TN,21441.0,352.0,354.0,10.0,2020-05-27T00:00:00.000,0.01651042395410662,TN,6833174.0,0.00518061,0.003137780480930238,5.151339626358117e-05,399.0,6.0,Substantial Tier 2
2020-05-27,OH,33439.0,433.0,2044.0,42.0,2020-05-27T00:00:00.000,0.06112622985137115,OH,11689100.0,0.01748638,0.002860699283948293,3.7043057207141684e-05,572.0,5.0,Substantial Tier 2
2020-05-27,VA,41401.0,1152.0,1338.0,57.0,2020-05-27T00:00:00.000,0.03231805995024275,VA,8535519.0,0.01567567,0.004850437331344468,0.00013496543092458702,1038.0,12.0,Widespread Tier 1
2020-05-27,MI,55608.0,504.0,5334.0,68.0,2020-05-27T00:00:00.000,0.0959214501510574,MI,9986857.0,0.0534102,0.005568118177720979,5.046632789475208e-05,371.0,4.0,Substantial Tier 2
2020-05-27,AL,16262.0,457.0,584.0,5.0,2020-05-27T00:00:00.000,0.03591194195055958,AL,4903185.0,0.01191063,0.0033166197073942754,9.320472305246488e-05,423.0,9.0,Widespread Tier 1
2020-05-27,PR,3397.0,73.0,129.0,0.0,2020-05-27T00:00:00.000,0.0379746835443038,PR,3193694.0,0.00403921,0.00106365857217379,2.285754364694927e-05,76.0,2.0,Moderate Tier 3
2020-05-27,TX,57921.0,1361.0,1562.0,26.0,2020-05-27T00:00:00.000,0.02696776644049654,TX,28995881.0,0.00538697,0.0019975595844113174,4.6937701254878244e-05,943.0,3.0,Moderate Tier 3
2020-05-27,NC,24628.0,488.0,794.0,28.0,2020-05-27T00:00:00.000,0.03223972713984083,NC,10488084.0,0.0075705,0.0023481886682067,4.6528994237651036e-05,644.0,6.0,Substantial Tier 2
2020-05-27,FL,52634.0,379.0,2319.0,60.0,2020-05-27T00:00:00.000,0.04405897328722879,FL,21477737.0,0.01079723,0.002450630622769988,1.7646179390314723e-05,738.0,3.0,Moderate Tier 3
2020-05-27,PA,70042.0,625.0,5373.0,108.0,2020-05-27T00:00:00.000,0.0767111161874304,PA,12801989.0,0.04197004,0.005471181079752529,4.882053874597143e-05,804.0,6.0,Substantial Tier 2
2020-05-27,WI,16462.0,599.0,539.0,22.0,2020-05-27T00:00:00.000,0.03274207265216863,WI,5822434.0,0.0092573,0.002827339906300355,0.00010287793730250956,433.0,7.0,Widespread Tier 1
2020-05-28,MP,22.0,0.0,2.0,0.0,2020-05-28T00:00:00.000,0.09090909090909093,MP,55194.0,0.00362358,0.00039859405007790704,0.0,0.0,0.0,Minimal Tier 4
2020-05-28,OK,6104.0,53.0,319.0,2.0,2020-05-28T00:00:00.000,0.0522608125819135,OK,3956971.0,0.00806172,0.0015425940700601545,1.3394083504781815e-05,86.0,2.0,Moderate Tier 3
2020-05-28,CO,25121.0,126.0,1421.0,29.0,2020-05-28T00:00:00.000,0.056566219497631465,CO,5758736.0,0.02467555,0.004362241991992687,2.1879801400862967e-05,286.0,5.0,Substantial Tier 2
2020-05-28,NV,8225.0,112.0,427.0,25.0,2020-05-28T00:00:00.000,0.05191489361702128,NV,3080156.0,0.01386293,0.0026703192955162013,3.6361794662348274e-05,136.0,4.0,Substantial Tier 2
2020-05-28,IN,33068.0,631.0,2068.0,38.0,2020-05-28T00:00:00.000,0.0625378008951252,IN,6732219.0,0.03071795,0.0049119020043762686,9.372838287049188e-05,447.0,7.0,Widespread Tier 1
2020-05-28,LA,38907.0,305.0,2740.0,18.0,2020-05-28T00:00:00.000,0.07042434523350552,LA,4648794.0,0.05894002,0.008369267384186092,6.560841370901786e-05,326.0,7.0,Widespread Tier 1
2020-05-28,OR,4086.0,48.0,151.0,3.0,2020-05-28T00:00:00.000,0.03695545766030348,OR,4217737.0,0.00358012,0.0009687659519785137,1.1380510449086795e-05,38.0,1.0,Moderate Tier 3
2020-05-28,MN,23531.0,1067.0,1006.0,64.0,2020-05-28T00:00:00.000,0.04275211423228932,MN,5639632.0,0.01783804,0.004172435364576979,0.0001891967419150753,647.0,11.0,Widespread Tier 1
2020-05-28,NY,165682.0,685.0,8023.0,46.0,2020-05-28T00:00:00.000,0.04842408952088941,NY,19453561.0,0.04124181,0.008516795459710434,3.521206220290465e-05,700.0,4.0,Substantial Tier 2
2020-05-28,WV,1935.0,36.0,74.0,0.0,2020-05-28T00:00:00.000,0.03824289405684755,WV,1792147.0,0.00412913,0.0010797105371378576,2.008763790023921e-05,47.0,3.0,Moderate Tier 3
2020-05-28,MO,12673.0,181.0,707.0,11.0,2020-05-28T00:00:00.000,0.05578789552592125,MO,6137428.0,0.01151948,0.0020648714738486546,2.9491180996339186e-05,190.0,3.0,Moderate Tier 3
2020-05-28,AR,6538.0,261.0,125.0,5.0,2020-05-28T00:00:00.000,0.0191189966350566,AR,3017825.0,0.00414206,0.0021664609445544393,8.648612825462046e-05,154.0,5.0,Substantial Tier 2
2020-05-28,GA,45226.0,779.0,1973.0,64.0,2020-05-28T00:00:00.000,0.043625348251006064,GA,10617423.0,0.01858266,0.00425960235360313,7.336996934190151e-05,681.0,6.0,Substantial Tier 2
2020-05-28,KS,9337.0,0.0,205.0,0.0,2020-05-28T00:00:00.000,0.021955660276320017,KS,2913314.0,0.00703666,0.003204941176955179,0.0,114.0,4.0,Substantial Tier 2
2020-05-28,ID,2769.0,38.0,82.0,0.0,2020-05-28T00:00:00.000,0.029613578909353563,ID,1787065.0,0.00458853,0.001549467982418099,2.12639159739573e-05,34.0,2.0,Moderate Tier 3
2020-05-28,MD,50988.0,1279.0,2466.0,38.0,2020-05-28T00:00:00.000,0.048364321016709816,MD,6045680.0,0.04078946,0.008433790739834064,0.000211556020166466,938.0,16.0,Widespread Tier 1
2020-05-28,AK,425.0,13.0,10.0,0.0,2020-05-28T00:00:00.000,0.023529411764705882,AK,731545.0,0.00136697,0.0005809622101169442,1.7770608780047706e-05,3.0,0.0,Minimal Tier 4
2020-05-28,NH,4386.0,100.0,232.0,9.0,2020-05-28T00:00:00.000,0.052895576835385316,NH,1359711.0,0.01706245,0.003225685458159859,7.35450400857241e-05,64.0,5.0,Substantial Tier 2
2020-05-28,DC,8492.0,86.0,453.0,8.0,2020-05-28T00:00:00.000,0.05334432406971267,DC,705749.0,0.06418713,0.012032606493243348,0.00012185635402954875,101.0,14.0,Widespread Tier 1
2020-05-28,VI,69.0,0.0,6.0,0.0,2020-05-28T00:00:00.000,0.08695652173913042,VI,104914.0,0.00571897,0.0006576815296337952,0.0,0.0,0.0,Minimal Tier 4
2020-05-28,MT,493.0,8.0,17.0,0.0,2020-05-28T00:00:00.000,0.03448275862068965,MT,1068778.0,0.0015906,0.0004612744648561254,7.485184013892502e-06,2.0,0.0,Minimal Tier 4
2020-05-28,RI,14494.0,141.0,677.0,22.0,2020-05-28T00:00:00.000,0.046708983027459634,RI,1059361.0,0.06390645,0.01368183272746495,0.00013309910408255542,132.0,12.0,Widespread Tier 1
2020-05-28,GU,172.0,1.0,5.0,0.0,2020-05-28T00:00:00.000,0.02906976744186046,GU,165718.0,0.00301717,0.0010379077710327182,6.034347506004176e-06,1.0,1.0,Moderate Tier 3
2020-05-28,VT,974.0,3.0,55.0,1.0,2020-05-28T00:00:00.000,0.05646817248459959,VT,623989.0,0.00881426,0.001560924952202683,4.807777060172535e-06,3.0,0.0,Minimal Tier 4
2020-05-28,DE,9236.0,65.0,356.0,11.0,2020-05-28T00:00:00.000,0.03854482459939368,DE,973764.0,0.03655917,0.009484844377076992,6.675128675942015e-05,101.0,10.0,Widespread Tier 1
2020-05-28,SD,4793.0,83.0,54.0,0.0,2020-05-28T00:00:00.000,0.011266430210723972,SD,884659.0,0.00610405,0.005417906786682778,9.38214611505676e-05,78.0,9.0,Widespread Tier 1
2020-05-28,ME,2226.0,37.0,85.0,1.0,2020-05-28T00:00:00.000,0.03818508535489668,ME,1344212.0,0.00632341,0.001655988787482927,2.752542009742511e-05,40.0,3.0,Moderate Tier 3
2020-05-28,UT,9137.0,322.0,107.0,1.0,2020-05-28T00:00:00.000,0.01171062712049907,UT,3205958.0,0.00333754,0.002850006144809133,0.00010043799700432757,165.0,5.0,Substantial Tier 2
2020-05-28,HI,601.0,5.0,17.0,0.0,2020-05-28T00:00:00.000,0.028286189683860232,HI,1415872.0,0.00120067,0.0004244733987253085,3.5313926682637977e-06,1.0,0.0,Minimal Tier 4
2020-05-28,MS,14790.0,418.0,710.0,18.0,2020-05-28T00:00:00.000,0.048005409060175794,MS,2976149.0,0.02385633,0.0049695092550809785,0.0001404499573106051,309.0,10.0,Widespread Tier 1
2020-05-28,US,1719827.0,21304.0,101711.0,1265.0,2020-05-28,0.05914025073452155,US,331814684.0,0.03065295,0.005183094910893094,6.420451241995065e-05,21173.0,6.0,Substantial Tier 2
2020-05-28,AS,0.0,0.0,0.0,0.0,2020-05-28T00:00:00.000,0.0,AS,55641.0,0.0,0.0,0.0,0.0,0.0,Minimal Tier 4
2020-05-28,FL,51918.0,-716.0,2364.0,45.0,2020-05-28T00:00:00.000,0.04553334103779036,FL,21477737.0,0.01100675,0.002417293777272717,-3.333684549727004e-05,463.0,2.0,Moderate Tier 3
2020-05-28,AZ,17763.0,501.0,857.0,26.0,2020-05-28T00:00:00.000,0.04824635478241288,AZ,7278717.0,0.01177405,0.002440402614911392,6.883081180378356e-05,350.0,5.0,Substantial Tier 2
2020-05-28,SC,10788.0,165.0,470.0,4.0,2020-05-28T00:00:00.000,0.0435669262143122,SC,5148714.0,0.00912849,0.0020952804914003767,3.204683732675771e-05,201.0,4.0,Substantial Tier 2
2020-05-28,CT,41559.0,271.0,3826.0,23.0,2020-05-28T00:00:00.000,0.0920618879183811,CT,3565287.0,0.10731254,0.011656565095601005,7.601071105916578e-05,336.0,9.0,Widespread Tier 1
2020-05-28,WY,876.0,16.0,15.0,1.0,2020-05-28T00:00:00.000,0.017123287671232876,WY,578759.0,0.00259175,0.00151358337408144,2.764535843071123e-05,11.0,2.0,Moderate Tier 3
2020-05-28,NJ,157185.0,557.0,11401.0,62.0,2020-05-28T00:00:00.000,0.07253236631994148,NJ,8882190.0,0.12835798,0.017696649137206026,6.270975964261067e-05,816.0,9.0,Widespread Tier 1
2020-05-28,WA,20764.0,358.0,1106.0,11.0,2020-05-28T00:00:00.000,0.05326526680793681,WA,7614893.0,0.01452417,0.002726761886214291,4.701313596921191e-05,235.0,3.0,Moderate Tier 3
2020-05-28,IA,18585.0,228.0,506.0,14.0,2020-05-28T00:00:00.000,0.02722625773473231,IA,3155070.0,0.01603768,0.005890519069307496,7.226464072112505e-05,345.0,11.0,Widespread Tier 1
2020-05-28,MA,94895.0,675.0,6640.0,93.0,2020-05-28T00:00:00.000,0.06997207439801886,MA,6949503.0,0.09554639999999999,0.013654933309619408,9.712924794765898e-05,687.0,10.0,Widespread Tier 1
2020-05-28,TN,21822.0,381.0,357.0,3.0,2020-05-28T00:00:00.000,0.016359637063513885,TN,6833174.0,0.00522451,0.003193537878590535,5.575739766029667e-05,393.0,6.0,Substantial Tier 2
2020-05-28,NM,7364.0,112.0,335.0,6.0,2020-05-28T00:00:00.000,0.04549158066268332,NM,2096829.0,0.01597651,0.00351196974097554,5.341398845590174e-05,127.0,6.0,Substantial Tier 2
2020-05-28,KY,9184.0,107.0,409.0,9.0,2020-05-28T00:00:00.000,0.044533972125435535,KY,4467673.0,0.00915465,0.002055656266696332,2.39498280200901e-05,128.0,3.0,Moderate Tier 3
2020-05-28,ND,2481.0,42.0,57.0,1.0,2020-05-28T00:00:00.000,0.022974607013301087,ND,762062.0,0.00747971,0.003255640617167632,5.511362592544963e-05,36.0,5.0,Substantial Tier 2
2020-05-28,NE,13261.0,285.0,164.0,1.0,2020-05-28T00:00:00.000,0.012367091471231427,NE,1934408.0,0.00847805,0.006855327314609948,0.00014733189689041816,262.0,14.0,Widespread Tier 1
2020-05-28,CA,101697.0,2717.0,3973.0,89.0,2020-05-28T00:00:00.000,0.03906703245916792,CA,39512223.0,0.01005512,0.002573811146996209,6.876353173042174e-05,2214.0,6.0,Substantial Tier 2
2020-05-28,OH,33915.0,476.0,2098.0,54.0,2020-05-28T00:00:00.000,0.061860533687159075,OH,11689100.0,0.01794835,0.00290142098194044,4.072169799214653e-05,535.0,5.0,Substantial Tier 2
2020-05-28,AL,16729.0,467.0,594.0,10.0,2020-05-28T00:00:00.000,0.03550720306055353,AL,4903185.0,0.01211457,0.0034118639211043428,9.524421371006805e-05,440.0,9.0,Widespread Tier 1
2020-05-28,VA,42533.0,1132.0,1358.0,20.0,2020-05-28T00:00:00.000,0.031928149907130936,VA,8535519.0,0.01590999,0.004983059612426614,0.0001326222810821463,1083.0,13.0,Widespread Tier 1
2020-05-28,NC,25412.0,784.0,827.0,33.0,2020-05-28T00:00:00.000,0.03254368015110971,NC,10488084.0,0.00788514,0.002422940167145877,7.475149893917707e-05,650.0,6.0,Substantial Tier 2
2020-05-28,WI,16974.0,512.0,550.0,11.0,2020-05-28T00:00:00.000,0.032402497938022856,WI,5822434.0,0.00944622,0.0029152756390196954,8.79357327193404e-05,441.0,8.0,Widespread Tier 1
2020-05-28,NYC,203778.0,781.0,21477.0,62.0,2020-05-28T00:00:00.000,0.10539410534993963,NYC,8336817.0,0.25761631,0.024443141789006525,9.368083766262352e-05,1563.0,19.0,Widespread Tier 1
2020-05-28,TX,59776.0,1855.0,1601.0,39.0,2020-05-28T00:00:00.000,0.026783324411134905,TX,28995881.0,0.00552147,0.0020615341882524625,6.397460384114558e-05,1073.0,4.0,Substantial Tier 2
2020-05-28,PR,3486.0,89.0,131.0,2.0,2020-05-28T00:00:00.000,0.037578886976477335,PR,3193694.0,0.00410183,0.0010915259884008925,2.7867416227102534e-05,82.0,3.0,Moderate Tier 3
2020-05-28,MI,56014.0,406.0,5372.0,38.0,2020-05-28T00:00:00.000,0.0959045952797515,MI,9986857.0,0.05379069999999999,0.005608771608525085,4.065343080410584e-05,358.0,4.0,Substantial Tier 2
2020-05-28,PA,70735.0,693.0,5464.0,91.0,2020-05-28T00:00:00.000,0.07724605923517354,PA,12801989.0,0.04268087,0.005525313293114062,5.4132213361533115e-05,640.0,5.0,Substantial Tier 2
2020-05-28,IL,115833.0,1527.0,5186.0,103.0,2020-05-28T00:00:00.000,0.04477135186000535,IL,12671821.0,0.04092545,0.009140990864691034,0.00012050359612876477,1878.0,15.0,Widespread Tier 1
2020-05-29,LA,38907.0,0.0,2766.0,26.0,2020-05-29T00:00:00.000,0.07109260544375047,LA,4648794.0,0.05949930000000001,0.008369267384186092,0.0,266.0,6.0,Substantial Tier 2
2020-05-29,MT,505.0,12.0,17.0,0.0,2020-05-29T00:00:00.000,0.033663366336633666,MT,1068778.0,0.0015906,0.0004725022408769642,1.1227776020838752e-05,4.0,0.0,Minimal Tier 4
2020-05-29,NV,8350.0,125.0,415.0,-12.0,2020-05-29T00:00:00.000,0.04970059880239521,NV,3080156.0,0.01347334,0.002710901655630429,4.058236011422798e-05,136.0,4.0,Substantial Tier 2
2020-05-29,ID,2803.0,34.0,82.0,0.0,2020-05-29T00:00:00.000,0.029254370317516945,ID,1787065.0,0.00458853,0.0015684935914474292,1.902560902933021e-05,30.0,2.0,Moderate Tier 3
2020-05-29,GA,45711.0,485.0,1971.0,-2.0,2020-05-29T00:00:00.000,0.04311872415829888,GA,10617423.0,0.01856383,0.004305281987917407,4.5679634314277584e-05,604.0,6.0,Substantial Tier 2
2020-05-29,NY,166285.0,603.0,8058.0,35.0,2020-05-29T00:00:00.000,0.04845897104369005,NY,19453561.0,0.04142172,0.008547792355343066,3.0996895632629936e-05,659.0,3.0,Moderate Tier 3
2020-05-29,OR,4131.0,45.0,151.0,0.0,2020-05-29T00:00:00.000,0.036552892762043085,OR,4217737.0,0.00358012,0.0009794351805245325,1.0669228546018872e-05,38.0,1.0,Moderate Tier 3
2020-05-29,AR,6777.0,239.0,132.0,7.0,2020-05-29T00:00:00.000,0.019477644975652943,AR,3017825.0,0.00437401,0.00224565705433549,7.919610978105093e-05,166.0,6.0,Substantial Tier 2
2020-05-29,MN,23531.0,0.0,1006.0,0.0,2020-05-29T00:00:00.000,0.04275211423228932,MN,5639632.0,0.01783804,0.004172435364576979,0.0,527.0,9.0,Widespread Tier 1
2020-05-29,MO,12795.0,122.0,738.0,31.0,2020-05-29T00:00:00.000,0.05767878077373975,MO,6137428.0,0.01202458,0.002084749507448397,1.987803359974244e-05,177.0,3.0,Moderate Tier 3
2020-05-29,UT,9429.0,292.0,110.0,3.0,2020-05-29T00:00:00.000,0.011666136387739952,UT,3205958.0,0.00343111,0.002941086564452809,9.108041964367592e-05,179.0,6.0,Substantial Tier 2
2020-05-29,DE,9422.0,186.0,361.0,5.0,2020-05-29T00:00:00.000,0.038314582891105925,DE,973764.0,0.03707264,0.009675855751496256,0.0001910113744192638,105.0,11.0,Widespread Tier 1
2020-05-29,MD,52015.0,1027.0,2509.0,43.0,2020-05-29T00:00:00.000,0.04823608574449678,MD,6045680.0,0.04150071,0.008603664103955222,0.0001698733641211576,931.0,15.0,Widespread Tier 1
